,Popularity,Name,Calfication,Num_reviwes,Phone,Webside,Latitude,Longitude,Type_food,Comida,Servicio,Calidad/precio,Ambiente
1693,1694,Leo's Pizza Ristorante,3.5,56.0,55549744,http://www.leos.mx/index.html,19.352926,-99.166916,"Italiana, Pizzería",3.5,3.5,3.0,4.0
1694,1695,Pepito Bonito,4.5,11.0,+5268129835,,19.35996,-99.12985,"Parrilla, Mexicana, Latina, Pizzería, Española, Argentina",,,,
1695,1696,Italianni's,3.5,90.0,+52 55 5281 3390,http://www.italiannis.com.mx/directorio.html,19.428358,-99.16257,Italiana,4.0,3.5,3.5,4.0
1696,1697,La Esquina del Te,3.5,31.0,+52 55 5553 9081,http://www.laesquinadelte.com,19.41508,-99.16974,,3.0,3.5,3.0,3.0
1697,1698,La Parrillita Monumento a la Revolución,4.0,22.0,5255665542,http://www.laparrillita.mx,19.435183,-99.15349,"Argentina, Sudamericana",,,,
1698,1699,STK Mexico,3.5,52.0,+52 55 5280 0858,http://stk-mexico.com/,19.431822,-99.194885,"Churrasquería, Internacional",4.0,4.0,3.5,
1699,1700,Saudade Do Brazil,4.0,59.0,+52 55 5523 8951,,19.38785,-99.157715,Brasilera,4.0,3.5,3.5,
1700,1701,Hijos del Caldo,5.0,7.0,+52 55 6840 5814,https://www.facebook.com/Hijos-Del-Caldo-180695159348876/,19.30868,-99.04511,Mexicana,,,,
1701,1702,Quereres Sabor Mexicano,5.0,6.0,+52 1 55 9688 7037,http://linktr.ee/quereressabormexicano,19.432991,-99.14877,Mexicana,,,,
1702,1703,La Parrilla Suiza,4.0,21.0,+52 55 5562 6941,http://laparrillasuiza.com/,19.36023,-99.05068,Mexicana,4.5,3.5,4.5,
1703,1704,Duke's Burgers & Beer,4.5,12.0,+52 55 5484 8339,http://www.facebook.com/dukesburgersmx/,19.532585,-99.15643,,4.0,5.0,4.0,
1704,1705,Los Tres Poblanos,4.5,12.0,+52 55 5554 9513,http://www.lostrespoblanos.com.mx/,19.336,-99.17745,Mexicana,4.5,4.0,4.0,
1705,1706,Il Diavolo,4.5,21.0,5280 5126 ,http://www.ildiavolo.com.mx,19.43176,-99.19651,,4.5,5.0,4.0,4.0
1706,1707,Alexis Gyros,4.0,32.0,+52 55 7572 2069,http://alexisgyros.com,19.405924,-99.164696,"Mediterránea, Griega",4.0,4.5,4.0,
1707,1708,El Aguachil,4.5,10.0,+52 55 7045 5605,http://elaguachil.com,19.41606,-99.225555,Mariscos,,,,
1708,1709,Stampa de Mar,4.0,21.0,52070731,http://www.stampademar.com/,19.41258,-99.15822,"Mariscos, Mexicana",4.0,4.0,3.5,3.5
1709,1710,Un rincon de Chile,4.0,23.0,+52 55 5524 4039,http://www.unrincondechile.com.mx,19.372608,-99.17494,"Chilena, Sudamericana",4.0,4.5,4.0,3.5
1710,1711,Culto Oculto,4.5,8.0,+52 55 7941 7700,http://cultoyoculto.com,19.3674,-99.181335,,,,,
1711,1712,Fuerte Apache,5.0,10.0,+52 55 6840 2806,http://www.facebook.com/cafeFuerteApache,19.41803,-99.17224,Estadounidense,,,,
1712,1713,Le Pain Quotidien,4.0,17.0,+52 55 9155 6112,https://www.lepainquotidien.com/mx/es/locations/horacio/hegel-?y_source=1_MTA5NTAyNDktNzY5LWxvY2F0aW9uLndlYnNpdGU%3D#307?utm_source=yext&utm_medium=business-listing&utm_campaign=,19.433338,-99.18806,"Francesa, Mexicana, Estadounidense",,,,
1713,1714,Maison Kayser,3.5,42.0,+52 55 5035 5834,http://www.maison-kayser.com.mx/,19.402273,-99.15488,,4.0,3.5,3.5,
1714,1715,La bomba yucateca,4.5,8.0,+52 55 5336 0515,,19.338943,-99.14641,Mexicana,,,,
1715,1716,Aromi e sapori,3.5,58.0,+52 1 55 6308 0473,http://www.facebook.com/pages/Aromi%20Y%20Sapori/247721828664153/,19.437578,-99.189606,Italiana,4.5,3.5,4.0,
1716,1717,La Bodega Parrilla Argentina,4.5,12.0,,http://hablandoderestaurantes.com/item/la-bodega-parrilla-argentina-zona-rosa-cuauhtemoc,19.4305,-99.15495,"Churrasquería, Argentina, Parrilla, Sudamericana",,,,
1717,1718,Fairchild 1869,4.5,6.0,+52 55 2675 4158,https://fairchild1869.com/?fbclid=IwAR3LFiZNX5JuLUL2oBLE41Ll1yCpBhz2t6dLbLgLNcRT5V6T3AnIeKTKbVM,19.429176,-99.19305,"Mexicana, Bar, Pub",,,,
1718,1719,El Sonorense,4.0,17.0,+52 55 5532 4545,https://www.elsonorense.mx,19.37766,-99.14791,"Parrillada, Parrilla",,,,
1719,1720,Tacos Beto los de Cochinada,5.0,8.0,,,19.38409,-99.15229,,,,,
1720,1721,Tokio Inc,4.0,13.0,+52 55 5087 6004,https://www.facebook.com/TokioIncMx/,19.380524,-99.16619,"Japonesa, Sushi, Asiática",,,,
1721,1722,Mariscos Altamar,4.0,20.0,+52 55 5272 1433,http://www.mariscosaltamar.com,19.39216,-99.18383,"Mexicana, Mariscos",3.5,3.5,3.5,
1722,1723,La Chinampa,4.0,23.0,+52 55 1107 7806,http://lachinampa.com.mx/desk/,19.3944,-99.17523,"Comida rápida, Mexicana",,,,
1723,1724,La Negrita,4.5,11.0,+52 55 5762 6283,http://www.grupolanegrita.com.mx/,19.417908,-99.102715,Mexicana,5.0,4.5,4.5,
1724,1725,Le Pain Quotidien,3.5,52.0,+52 55 5661 9314,https://www.lepainquotidien.com/mx/es/locations/insurgentes/insurgentes-sur-?y_source=1_MTA5NTAyNTYtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D#1630?utm_source=yext&utm_medium=business-listing&utm_campaign=,19.363142,-99.18218,"Saludable, Francesa, Belga, Café, Europea",4.0,4.0,3.5,
1725,1726,Tinto Mx,4.5,9.0,+52 55 5536 5974,http://www.tintomx.com,19.38911,-99.17651,"Mexicana, Bar de vinos",4.0,4.5,,
1726,1727,La Maclovia,5.0,13.0,56690915,http://www.facebook.com/lamaclovia/,19.396143,-99.17087,"Mexicana, Fusión",4.5,4.5,5.0,
1727,1728,Benihana,4.0,23.0,+52 55 9133 6479,http://benihana.com.mx,19.396,-99.288,"Japonesa, Sushi",,,,
1728,1729,El Moro,4.5,9.0,,http://elmoro.mx/,19.4272,-99.16452,,,,,
1729,1730,The Sushi on Sunset,4.0,35.0,+52 55 5292 0098,http://www.thesushionsunset.com,19.35834,-99.27166,"Japonesa, Sushi, Asiática",5.0,4.5,4.5,
1730,1731,Sanborn's Café,3.5,28.0,,http://sanborns.com.mx,19.43511,-99.14797,Mexicana,3.5,3.5,3.5,
1731,1732,Al Rashid,4.5,9.0,85908595,,19.346375,-99.2181,"Libanesa, Del Medio Oriente, Mediterránea, Árabe",,,,
1732,1733,New orleans Jazz bar,4.0,19.0,5255502001,http://www.neworleansjazz.com.mx,19.34755,-99.19053,"Bar, Pub",,,,
1733,1734,Restaurante Bar Agus,4.5,9.0,+52 55 5541 3790,https://www.facebook.com/Restaurante-Bar-Agus-228446777198377/,19.45472,-99.15782,,4.0,4.0,,
1734,1735,Second,4.0,27.0,+52 55 5553 3902,,19.41425,-99.17005,Internacional,4.0,4.5,4.5,4.5
1735,1736,La Posta Del Valle,3.5,46.0,55431822,http://www.restaurantelaposta.com.mx,19.390903,-99.17034,Italiana,3.5,3.5,3.5,
1736,1737,El Diez Santa Fe,3.5,90.0,2167-4064,http://eldiez.com.mx/eldiez/sucursales/stafe,19.392475,-99.18825,"Churrasquería, Argentina, Latina",3.5,3.5,3.5,3.5
1737,1738,Galibier Cycling House,5.0,4.0,+52 55 2246 1625,,19.418135,-99.17212,"Mexicana, Del sudoeste de EE.UU, Latina, Europea, Española, Saludable",,,,
1738,1739,Nino Capuchino,4.0,15.0,,http://www.facebook.com/NINO-capuchino-oficial-100158714984641/?ref=page_internal,19.47662,-99.12589,,4.5,4.0,4.5,
1739,1740,The Counter,4.5,10.0,+52 55 6453 1610,http://www.thecounterburger.com/Plaza-Samara-Mexico-City-MEX/,19.368267,-99.25954,,5.0,4.5,4.5,
1740,1741,Biarritz,4.0,17.0,+52 55 5564 3746,http://tortasbiarritz.com/,19.4047,-99.16884,"Mexicana, Bar, Pub",4.0,4.5,4.0,
1741,1742,Al-Andalus Sata Fe,5.0,8.0,,http://www.facebook.com/alandalusmexico/,19.359371,-99.275085,"Libanesa, Del Medio Oriente, Árabe",,,,
1742,1743,Bimmy,4.5,13.0,,http://www.bimmymexico.com,19.434338,-99.18796,Café,,,,
1743,1744,FukuBao,5.0,9.0,,,19.419006,-99.16422,"Asiática, Taiwanesa",,,,
1744,1745,Restaurante Arles,4.0,21.0,52075260,https://www.facebook.com/restaurantarles/,19.433022,-99.16759,Mexicana,4.5,4.5,4.5,4.0
1745,1746,El Rey Del Suadero,3.5,44.0,,http://www.facebook.com/pages/category/Mexican-Restaurant/El-Rey-del-Suadero-204484766234601/,19.43298,-99.18444,"Mexicana, Latina, Española",4.5,4.0,4.5,
1746,1747,Chaseki,4.5,11.0,+52 55 5533 0867,http://www.facebook.com/Chaseki,19.42789,-99.16409,"Japonesa, Sushi",5.0,4.5,5.0,
1747,1748,Bistrito Federal,5.0,4.0,+52 55 1342 7082,http://www.instagram.com/bistrito_federal/,19.416569,-99.170204,"Francesa, Internacional, Mediterránea, Española",,,,
1748,1749,Restaurane Chazz en Dakota,4.0,15.0,,http://www.chazz.com.mx,19.39533,-99.17471,,,,,
1749,1750,Tortilleria Paisa Y Maisa,5.0,4.0,+52 55 5922 5241,,19.416126,-99.1661,Mexicana,,,,
1750,1751,Restaurante 8 Brasas Fusión,5.0,4.0,+52 55 1232 3740,http://8brasas.com.mx,19.355844,-99.1851,"Mexicana, Mariscos",,,,
1751,1752,Frutos Prohibidos TOLEDO,5.0,4.0,+52 55 5207 1717,http://frutosprohibidos.com/,19.42389,-99.17252,Mexicana,,,,
1752,1753,La Parrillita,4.5,7.0,,https://www.facebook.com/La-Parrilla-Argentina-Manzanillo-220377258093257/,19.40769,-99.16459,"Churrasquería, Argentina, Sudamericana",,,,
1753,1754,El Bahio,4.5,11.0,,http://www.restauranteelbajio.com.mx/,19.311535,-99.23113,Mexicana,,,,
1754,1755,Miralto Restaurante,3.5,402.0,+52 55 5518 1710,http://miralto.com.mx,19.433908,-99.1406,Internacional,3.5,3.5,3.0,4.0
1755,1756,La Casa De Toño,4.0,16.0,+52 55 8184 6519,http://m.lacasadetono.com.mx/,19.27769,-99.12151,"Mexicana, Latina, Española",,,,
1756,1757,Ondarreta,4.0,18.0,84359074,http://www.ondarreta.com.mx/,19.43522,-99.12192,Española,4.0,4.0,3.5,
1757,1758,Tartare Cantine,4.5,8.0,+52 55 5929 9196,http://tartare.mx,19.4294,-99.19356,,4.5,5.0,4.0,
1758,1759,California Pizza Kitchen,3.5,85.0,+52 55 5208 0645,http://www.cpk.com.mx/,19.428118,-99.16331,"Italiana, Pizzería, Estadounidense",3.5,3.5,3.5,
1759,1760,El Camaron Guasaveño,4.5,9.0,,,19.46436,-99.13773,"Mexicana, Mariscos",,,,
1760,1761,Zi by Bread & Co,4.0,24.0,+52 55 5202 1111,http://www.facebook.com/breadandcompanytrattoria/,19.429909,-99.2137,Italiana,3.5,3.5,3.5,3.5
1761,1762,Craft Society Mx,4.5,10.0,+52 55 7582 4010,http://www.facebook.com/CraftSocietyMX/,19.41624,-99.1589,,,,,
1762,1763,La paloma azul,4.5,7.0,+52 55 5688 5662,,19.361315,-99.15159,,,,,
1763,1764,Dharma Buns,5.0,4.0,+52 55 3677 5920,https://dharma-buns.negocio.site/?utm_source=gmb&utm_medium=referral,19.403627,-99.16847,"China, Asiática",,,,
1764,1765,Pizza Rustica Polanco,4.0,19.0,+(52)55314628,http://www.pizzarustica.mx/,19.43315,-99.18832,"Pizzería, Italiana, Comida rápida",,,,
1765,1766,Tacos Express,4.5,11.0,+52 55 5528 7071,,19.295519,-99.17973,Mexicana,,,,
1766,1767,Central Cemita,5.0,5.0,+52 55 6553 7677,https://central-cemita.negocio.site/,19.415098,-99.15388,"Mexicana, Latina, Café, Comida rápida, Española, Comida de calle",,,,
1767,1768,Londonburro,4.5,15.0,5267243397,http://www.facebook.com/LONDONBURROmx,19.39851,-99.1511,"Bar, Pub, Mexicana",4.5,4.5,4.5,
1768,1769,Las Musas de PapáSibarita,4.0,27.0,+52 10546169,http://es-es.facebook.com/lasmusasdepapasibarita,19.412004,-99.158035,Italiana,4.5,3.5,3.5,
1769,1770,Marie Callender's,3.5,62.0,+52 55 5559 3299,https://www.facebook.com/MarieCallendersMx/?ref=page_internal,19.37804,-99.17766,Estadounidense,4.0,3.5,3.5,4.0
1770,1771,La Table Krug,4.5,13.0,+52 55 5228 1809,http://www.krug.com/krug_sas?redirection=/krug-lovers/krug-ambassades/st-regis,19.4252,-99.171906,Francesa,,,,
1771,1772,"Sole, Pizza e Amore",3.5,60.0,,http://www.facebook.com/Sole-Pizza-Amore-217145438301294,19.345833,-99.16394,"Italiana, Pizzería",4.0,3.5,4.0,3.5
1772,1773,Bistrot Mosaico Reforma,4.0,16.0,+(52)5525-8300,http://www.bistrotmosaico.com.mx/reforma1.php,19.435846,-99.148415,Francesa,4.5,4.5,4.0,
1773,1774,The Green Corner,3.5,54.0,+52 55 1054 7699,http://thegreencorner.org,19.41454,-99.17725,,3.0,3.5,3.0,4.0
1774,1775,Experiencia Gourmet Liverpool Polanco,3.5,49.0,,http://www.liverpool.com.mx,19.433924,-99.182594,Mexicana,3.5,3.5,3.5,
1775,1776,Café Colón,4.0,13.0,+52 55 5264 2578,http://www.facebook.com/cafecolonroma/?rf=199407700270436,19.40378,-99.16279,"Mexicana, Latina, Española",4.0,4.5,4.5,
1776,1777,Romano's Macaroni Grill Fortuna,4.5,12.0,5221217951,http://macaronigrill.com.mx/,19.484077,-99.13317,Italiana,,,,
1777,1778,Las Ramonas Antojitos Mexicanos,4.5,12.0,,,19.4524,-99.15714,Mexicana,,,,
1778,1779,Ardente Pizzeria Napoletana,3.5,56.0,+52 55 5211 4271,http://www.ardente.com.mx,19.41301,-99.17093,"Pizzería, Italiana",3.5,4.0,3.0,
1779,1780,Tucco,4.5,13.0,30316811,http://www.facebook.com/Tuccocondesa,19.39526,-99.04671,Comida rápida,,,,
1780,1781,Marina Bistro,4.0,24.0,+52 55 5575 4014,http://www.marinabistro.com/,19.37408,-99.18899,Mariscos,4.0,4.0,4.0,3.5
1781,1782,Divots,5.0,6.0,+52 55 5206 0121,http://www.divots.mx,19.360363,-99.27974,"Italiana, Cervecería, Bar, Internacional, Pub, Gastropub",,,,
1782,1783,La Bella Lula,4.0,17.0,56.51.54.46,http://www.labellalula.com.mx/home.php,19.359474,-99.189896,Mexicana,4.5,4.0,4.5,
1783,1784,Tinto Grisho,5.0,7.0,55740103,https://www.facebook.com/tintogrisho/,19.415148,-99.15508,"Mexicana, Internacional, Italiana",,,,
1784,1785,The Lower Deck,4.5,5.0,+52 55 9136 1978,http://www.instagram.com/thelowerdeck.mx/?hl=es,19.421469,-99.159775,"Sudamericana, Centroamericana",,,,
1785,1786,Kalpoli Margarita,5.0,9.0,+52 55 7025 1502,http://www.facebook.com/kalpoil.margarita,19.44289,-99.15502,Pizzería,,,,
1786,1787,Pagano,4.5,11.0,+52 55 5207 1850,http://www.paganorestaurante.mx,19.431597,-99.19556,"Mexicana, Internacional, Mediterránea",,,,
1787,1788,Eric Kayser,3.5,65.0,+52 55 4313 1372,http://www.maison-kayser.com.mx,19.424034,-99.078384,"Francesa, Europea, Café",4.0,4.0,3.5,
1788,1789,Raices Centro Cultural,4.5,8.0,+52 55 1106 6915,https://www.facebook.com/RAICESCentroCulturalMX/,19.36331,-99.13817,"Mexicana, Café, Fuente de soda",,,,
1789,1790,Restaurante Cafe Torino,4.5,9.0,+52 55 5292 2486,http://restaurantetorino.com/en/,19.36651,-99.26446,,,,,
1790,1791,Toks,4.5,10.0,54403377,http://www.toks.com.mx/,19.43347,-99.15068,Internacional,,,,
1791,1792,Carmelo Polanco,4.5,6.0,52031025,https://www.facebook.com/carmelo.polanco337/,19.43166,-99.18344,Mexicana,,,,
1792,1793,Mandolina,3.5,32.0,+52 55 8848 9053,https://www.facebook.com/mandolinamx,19.430367,-99.19833,"Francesa, Mexicana, Internacional, Pizzería",,,,
1793,1794,Kai Sushi Bar,5.0,5.0,+52 55 5038 6053,,19.43065,-99.19768,Sushi,,,,
1794,1795,Restaurant El Kioskito,3.5,32.0,55 53 30 55 ,http://www.kioskito.mx/index.html,19.313023,-99.22458,"Mexicana, Latina, Española",4.0,4.0,4.0,
1795,1796,Daruma,4.0,27.0,,http://www.daruma.com.mx/cuicuilco.html,19.297564,-99.18088,Japonesa,4.0,4.0,3.5,
1796,1797,Parrilla Quilmes,3.5,85.0,5601-5252,http://www.parrillaquilmes.com.mx,19.41001,-99.17951,"Argentina, Churrasquería, Española, Sudamericana",4.0,3.5,3.5,3.5
1797,1798,Don Lázaro El Viajero,4.0,15.0,+52 55 5547 0988,http://www.donlazaro.com,19.452269,-99.16412,Mexicana,5.0,5.0,4.5,
1798,1799,Chowa,4.0,18.0,55500711,https://www.facebook.com/CHOWAPEDREGAL/,19.33373,-99.20108,Sushi,,,,
1799,1800,Dragon House Zhu,4.0,23.0,+52 55 7095 7321,http://www.facebook.com/dragonhousezhu/,19.437902,-99.20095,"China, Asiática",,,,
1800,1801,Taquería Los Parados,4.0,14.0,+52 55 8596 0191,https://www.facebook.com/losparadosmonterrey/,19.406033,-99.161194,"Mexicana, Latina, Española",,,,
1801,1802,Culichi Fish,4.5,8.0,+52 55 7651 9229,https://www.facebook.com/CulichiFish/,19.26745,-99.12414,"Mexicana, Mariscos",,,,
1802,1803,El Pez Azul,5.0,5.0,+52 55 8235 6534,http://el-pez-azul.negocio.site,19.40863,-99.17157,,,,,
1803,1804,Vinamore,4.5,10.0,+52 55 8437 4062,https://www.facebook.com/vinamorecdmx/,19.41716,-99.15806,"Bar, Delicatessen, Pub, Italiana",,,,
1804,1805,Tannat Cocina Mediterranea,4.0,21.0,5255502544,http://www.facebook.com/tannatcocinamediterranea/,19.35162,-99.19061,"Italiana, Mediterránea, Española, Bar de vinos",3.0,4.5,3.0,
1805,1806,Cate,5.0,4.0,+52 55 2904 4419,http://catedemi.com.mx/home,19.432684,-99.13325,"Mexicana, Latina, Española",,,,
1806,1807,Tacos Joven,4.5,10.0,+(52)55433366,http://www.tacosjoven.mx,19.397001,-99.1638,Mexicana,4.5,4.0,4.5,
1807,1808,Fornería del Becco,3.5,54.0,5929-8097,http://www.forneriadelbecco.com/,19.313705,-99.219124,"Italiana, Napolitana, De Campania, Del sur italiano",4.0,3.5,3.5,
1808,1809,Pho King,4.0,18.0,52063671,https://www.facebook.com/Vietnamita-PH%E1%BB%9E-KING-591179981377798/,19.424976,-99.166725,"Vietnamita, Asiática",,,,
1809,1810,Fogonazo del Valle,4.0,16.0,+(52)5559 - 2094,http://www.fogonazo.com.mx,19.378036,-99.16616,Mexicana,4.0,3.0,3.5,
1810,1811,El Fogón de Don Pedro,5.0,7.0,+52 55 3121 6986,http://www.facebook.com/pages/El%20Fogon%20de%20Don%20Pedro/420347868497146/,19.42136,-99.16695,"Mexicana, Parrillada, Parrilla, Argentina",,,,
1811,1812,Kosturi,4.5,13.0,+52 55 7410 9743,https://www.facebook.com/Kosturi-704406446396549/,19.412434,-99.15581,"De la India, Del Medio Oriente, Pakistaní",,,,
1812,1813,Quincho Argentino,4.0,18.0,,http://www.facebook.com/Qargentino,19.507277,-99.08352,"Churrasquería, Argentina, Sudamericana",,,,
1813,1814,Flor de Viento health food Coyoacan,4.5,8.0,+52 55 9154 8987,http://www.flordeviento.mx,19.34729,-99.16264,Saludable,,,,
1814,1815,Corredor Salamanca,4.0,16.0,,http://www.corredorsalamanca.mx/,19.4183,-99.17046,Comida rápida,,,,
1815,1816,Orígenes Orgánicos,3.5,45.0,+52 55 5208 6678,https://origenesorganicos.com/,19.415167,-99.16768,"Mexicana, Saludable",3.5,4.0,3.5,3.5
1816,1817,Barbacheria Alingo Lingo,5.0,5.0,+52 55 6552 1717,https://www.facebook.com/BarbacheriaAlingolingo/?rc=p,19.495756,-99.12615,Mexicana,,,,
1817,1818,Fiebre de malta,4.0,13.0,+52 55 5531 6826,http://www.fiebredemalta.com,19.431114,-99.18305,"Cervecería, Bar, Parrilla, Pub",4.5,4.5,4.0,
1818,1819,Le Restaurant,3.5,26.0,+52 55 1163 0747,http://clubfrance.org.mx/le-restaurant/,19.35842,-99.18091,Francesa,4.0,4.0,4.0,
1819,1820,The Counter Samara Shops,4.0,15.0,5291357096,http://www.thecounterburger.com/,19.36815,-99.25932,"Estadounidense, Cervecería, Pub, Saludable, Bar de vinos",4.5,5.0,4.0,
1820,1821,Fanu,5.0,8.0,+52 55 5250 4691,https://www.facebook.com/FanuRestaurantes/,19.42898,-99.17824,,,,,
1821,1822,Flautas Magos,4.0,25.0,,http://www.facebook.com/pages/Flautas%20Do%C3%B1a%20Magos!!%20(Las%20Mugrosas)/218946988208985/,19.461056,-99.12959,Mexicana,4.5,3.0,4.5,3.0
1822,1823,Restaurante Taurino El Taquito,4.5,12.0,55267699,http://www.eltaquito.mx,19.43741,-99.12936,Mexicana,3.5,4.0,4.0,
1823,1824,Las Hijas de la Tostada,3.5,28.0,+52 55 2155 2155,https://www.facebook.com/LasHijasdelaTostadaPolanco/,19.44031,-99.20296,"Mexicana, Mariscos",,,,
1824,1825,Cachito de Cuba,5.0,6.0,+52 55 2155 3946,https://www.facebook.com/cachitodecuba/,19.308338,-99.138,"Caribeña, Internacional, Cubana, Mexicana",,,,
1825,1826,La Vienesa,5.0,7.0,+52 55 5662 6857,http://www.facebook.com/La-Vienesa-102102795176063,19.353685,-99.1904,Austríaca,,,,
1826,1827,Sushi pop,4.5,11.0,+52 55 2623 0617,https://www.sushipopmx.com/,19.4272,-99.21189,"Japonesa, Comida rápida, Sushi, Asiática",,,,
1827,1828,Antonio's Hamburguesas,5.0,10.0,+52 55 7258 1886,http://antonios-hamburguesas.negocio.site/,19.425367,-99.17621,Estadounidense,5.0,4.0,4.5,
1828,1829,Santas Conchas Condesa,5.0,4.0,+52 55 6341 0777,http://santasconchas.com,19.41297,-99.17003,Mexicana,,,,
1829,1830,La Casa de Tono,4.0,20.0,,http://lacasadetono.com.mx/sucursales/?t=v&s=1,19.46601,-99.18657,Mexicana,,,,
1830,1831,Campo Baja,4.0,14.0,+52 55 7091 5660,http://campobaja.com/,19.42027,-99.15816,Mariscos,4.0,4.0,4.0,
1831,1832,LaMari,4.5,8.0,+52 55 2120 7284,,19.419218,-99.21503,"Mexicana, Latina, Internacional, Española",,,,
1832,1833,Restaurante Los Tacos,4.5,14.0,+52 55 5522 8570,,19.42982,-99.13178,Mexicana,,,,
1833,1834,Gino's,4.0,31.0,+52 55 5562 9027,http://www.ginos.com.mx/sucursales.html,19.50958,-99.23334,Internacional,4.0,3.5,3.5,
1834,1835,Churrería El Moro,4.0,10.0,,http://www.elmoro.mx,19.43033,-99.19669,,,,,
1835,1836,Pablo el Erizo,4.0,23.0,+52 55 5211 9696,http://www.pabloelerizo.com,19.5604,-99.12759,"Mariscos, Mexicana, Caribeña",4.5,4.0,3.5,4.0
1836,1837,El Japonez Artz,4.0,18.0,+52 55 3603 4570,http://eljaponez.com/reservaciones_artz.html,19.31266,-99.22025,"Japonesa, Sushi",,,,
1837,1838,V Ramen,4.0,12.0,,,19.417004,-99.165764,,,,,
1838,1839,La Vid,4.0,14.0,+52 55 5448 5448,http://www.lavidargentina.com,19.48703,-99.23699,"Bar de vinos, Argentina, Sudamericana",,,,
1839,1840,Tacomido,5.0,6.0,+52 55 7602 2901,http://www.instagram.com/eltacomido/,19.371422,-99.150345,Mexicana,,,,
1840,1841,Quebracho Satélite,4.0,16.0,+52 55 5393 1155,http://quebracho.com.mx/,19.506306,-99.234955,"Parrilla, Argentina, Churrasquería",4.0,4.0,3.5,
1841,1842,Cervecería Polanquito,3.5,52.0,+52 55 3602 4283,http://www.facebook.com/cerveceriapolanquito/,19.430569,-99.199554,"Bar, Mexicana, Mariscos",4.0,4.0,3.5,
1842,1843,Munch Sándwiches,5.0,10.0,+52 55 5207 3076,http://www.munch.mx,19.428291,-99.17243,"Internacional, Saludable, Sopas",,,,
1843,1844,Celtics Pub Condesa,3.5,52.0,+52 55 5211 9081,http://www.celticspub.com/,19.41284,-99.17257,"Bar, Pub",3.5,3.5,3.5,5.0
1844,1845,La Nacional,4.0,16.0,+52 55 5264 3106,,19.41515,-99.15902,Mexicana,4.5,4.5,4.0,
1845,1846,Conde,4.5,16.0,+52 55 4427 4683,http://www.facebook.com/condesandwich,19.41835,-99.15843,"Bar, Estadounidense, Delicatessen",,,,
1846,1847,The Burger Haaus,4.0,17.0,+52 55 5533 8638,http://www.burgerhaaus.com,19.428003,-99.15888,Comida rápida,,,,
1847,1848,Delmar Sinaolense,5.0,8.0,+52 55 5282 2142,https://delmar-sinaloense.negocio.site/?utm_source=gmb&utm_medium=referral,19.43063,-99.19636,Mariscos,,,,
1848,1849,Moira's Bakehouse,4.5,9.0,+52 55 2299 5788,http://www.facebook.com/MoirasBakehouseMX/,19.346148,-99.19053,"Francesa, Mexicana, Estadounidense, Británica",,,,
1849,1850,Mariana Bonita Cocina Mexicana,5.0,5.0,+52 55 5207 8963,,19.423347,-99.168495,,,,,
1850,1851,El Campirano Centro,4.0,33.0,+52 55 5521 0815,http://elcampirano.com.mx,19.35576,-99.01833,Mexicana,4.0,3.5,3.5,
1851,1852,la fabbrica,4.0,23.0,+52 55 5514 9553,http://www.lafabbrica.mx,19.41933,-99.16652,"Italiana, Pizzería",4.0,3.5,3.5,
1852,1853,La Panera Coyoacán,4.0,11.0,+52 55 2335 1357,https://www.facebook.com/La-Panera-Coyoac%C3%A1n-668253293520358/,19.35633,-99.15548,,,,,
1853,1854,La Ramblita,4.5,8.0,+52 55 5920 4791,,19.41778,-99.16077,Española,,,,
1854,1855,Farina (San Angel),4.0,20.0,+52 55 5088 2079,http://www.farinarest.com/,19.349623,-99.19685,"Italiana, Pizzería",,,,
1855,1856,Xilotl,5.0,4.0,,,19.423529,-99.169815,"Mexicana, Mariscos",,,,
1856,1857,Punta Mar,4.5,10.0,+(52)11077147,https://www.facebook.com/Punta.Mar.mariscos/,19.390978,-99.15828,Mariscos,,,,
1857,1858,Juana la Loca Restobar,4.0,14.0,+52 55 7090 2563,http://www.facebook.com/juanalalocarestobar/,19.417418,-99.16921,"Mexicana, Bar, Española, Pub",,,,
